-8.075820990488864481e-01,-6.700985064380802214e-01,4.843982658348977566e-02
-8.151010754809249192e-01,-6.347745902894530445e-01,5.703261983580887318e-02
-7.952784060616977513e-01,-6.347626817296259105e-01,5.895989411510527134e-02
-7.835065477120224386e-01,-6.634282847808208317e-01,5.224656313657760620e-02
-8.358355384261813015e-01,-6.586480352270882577e-01,4.817518685013055801e-02
-8.385400029947049916e-01,-6.319846265250816941e-01,5.385474301874637604e-02
-8.174613863229751587e-01,-7.006969984213355929e-01,3.558164229616522789e-02
-8.383066966780461371e-01,-6.855583236902020872e-01,3.880591946654021740e-02
-7.822363561426755041e-01,-7.049202862253878266e-01,3.900479804724454880e-02
-7.985152788096456788e-01,-7.247878605048754252e-01,2.983782542287372053e-02
-7.635097596794366837e-01,-6.936548928497359157e-01,4.403430223464965820e-02
-7.628959873109124601e-01,-6.591658680408727378e-01,5.546802724711596966e-02
-7.432337638747412711e-01,-6.849570810445584357e-01,5.032073846086859703e-02
-7.250188207253813744e-01,-7.080820578266866505e-01,4.878792935051023960e-02
-7.452255833195522428e-01,-7.185366852500010282e-01,4.275369714014232159e-02
-7.641674970072926953e-01,-7.307431216904660687e-01,3.591822518501430750e-02
-7.823742586515436415e-01,-7.463832603643822949e-01,2.856990996224340051e-02
-7.293601806450169533e-01,-7.392291580472374335e-01,4.098579217679798603e-02
-7.490592764243046986e-01,-7.510601135345496004e-01,3.377851888944860548e-02
-7.685388599384168629e-01,-7.646195975212322082e-01,2.756134254741482437e-02
-7.872676885162945837e-01,-7.792847824312048033e-01,2.120863355230540037e-02
-8.005892330256756395e-01,-7.628176192811224610e-01,2.188649249728769064e-02
-7.361047632657573558e-01,-7.688590643447241746e-01,3.299775249615777284e-02
-7.560178675012139138e-01,-7.815922452427912503e-01,2.750573164667002857e-02
-7.751873617962701246e-01,-7.952846077969297767e-01,2.261268318397924304e-02
-7.929320106632076204e-01,-8.090902286458003800e-01,1.673879224108532071e-02
-8.049777440828620456e-01,-7.943890409733285196e-01,1.619770398247055709e-02
-7.441776789310097229e-01,-7.975770703396847239e-01,2.666066419624257833e-02
-7.633152298449203954e-01,-8.103511110302861198e-01,2.136660064934403636e-02
-7.815481131256092340e-01,-8.236228210735134780e-01,1.777388341724872589e-02
-7.990683745301794261e-01,-8.368248829501681030e-01,1.614314410835504532e-02
-8.098712881037499756e-01,-8.231105615122942254e-01,1.346177083905786276e-02
-7.524471876822644845e-01,-8.254463921402930282e-01,2.168384252581745386e-02
-7.710668621293734759e-01,-8.380253114155493677e-01,1.877744589000940323e-02
-7.891032510087825358e-01,-8.504717787291156128e-01,1.743426313623785973e-02
-8.061896206054370850e-01,-8.624170921539189294e-01,1.452193339355289936e-02
-8.156140859064180404e-01,-8.496843146713217720e-01,1.355131180025637150e-02
-7.619097705464810133e-01,-8.523303461843170226e-01,1.985171227715909481e-02
-7.803084567713085562e-01,-8.639113824319792911e-01,1.746586407534778118e-02
-7.982182843552436680e-01,-8.751529412693344057e-01,1.611886441241949797e-02
-8.151143107679672539e-01,-8.856952000642195344e-01,1.154666393995285034e-02
-8.225331412686500698e-01,-8.737950227950932458e-01,9.475658065639436245e-03
-7.727713541826233268e-01,-8.774202344357036054e-01,1.802486157976090908e-02
-7.910249245760496706e-01,-8.878946049662772566e-01,1.651754160411655903e-02
-8.084449819580186158e-01,-8.976163448242004961e-01,1.297740451991558075e-02
-8.255202620639465749e-01,-9.073353681160369888e-01,8.727693844775785692e-03
-8.319861568452324718e-01,-8.962166384881129488e-01,6.305511655682494165e-03
-7.846299317025113851e-01,-9.006083865970140323e-01,1.647479366511106491e-02
-8.026924637379124761e-01,-9.095778871414950117e-01,1.440850086510181427e-02
-8.205337518884334713e-01,-9.173193015158176422e-01,1.094597085739223985e-02
-7.979249518830329180e-01,-9.214633390220114961e-01,1.587873161770403385e-02
-8.168098496098536998e-01,-9.286620277780457400e-01,1.312782246259303065e-02
-7.937021827674470842e-01,-9.334610938676632941e-01,1.651345496065914631e-02
-8.128736112848855555e-01,-9.402515166075318120e-01,1.450708874563133577e-02
-7.902685462904628366e-01,-9.454376617795787752e-01,1.690460089594125748e-02
-8.091166056692600250e-01,-9.512456631928216666e-01,1.574688477467134362e-02
-7.878586459264624864e-01,-9.583542162290541455e-01,1.764263631775975227e-02
-8.067730422189924866e-01,-9.614347196329617873e-01,1.712899047470273217e-02
-7.864825396682135761e-01,-9.717939675319939852e-01,1.845922716893255711e-02
-8.052129919524304569e-01,-9.736961136877653189e-01,1.840041500327060930e-02
-7.856848588853608817e-01,-9.858081142519949935e-01,1.926648057997226715e-02
-8.034508107812143862e-01,-9.870657372048299294e-01,1.892554450660099974e-02
-7.851926279836334288e-01,-1.000351762620994123e+00,2.066914830356836319e-02
-8.018305039149709046e-01,-1.000281872766208835e+00,1.951246696989983320e-02
-7.682049607683438808e-01,-9.847449711232911795e-01,2.186760702170431614e-02
-7.682305697817355394e-01,-1.000604942208155990e+00,2.341646142303943634e-02
-7.512256139598321170e-01,-9.838802997546736151e-01,2.380583272315561771e-02
-7.516251678171101958e-01,-1.000874239136464894e+00,2.484314725734293461e-02
-7.348888463457114995e-01,-9.833079472300596535e-01,2.568636904470622540e-02
-7.352469611505512148e-01,-1.001132783858338371e+00,2.565735625103116035e-02
-7.188527472608257085e-01,-9.830440856749191880e-01,2.822891180403530598e-02
-7.189616134564857930e-01,-1.001612769992789254e+00,2.836019592359662056e-02
-7.026621605909895152e-01,-9.830736589792650193e-01,3.139720880426466465e-02
-7.026195262733381242e-01,-1.002200881455792114e+00,3.076040837913751602e-02
-6.861956929496955127e-01,-9.830650077492464334e-01,3.335965587757527828e-02
-6.861584862926974893e-01,-1.002627509413287044e+00,3.190541709773242474e-02
-6.695451021660119295e-01,-9.829201385146006942e-01,3.431875770911574364e-02
